id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
377,CONSOMME PLAIN,30,30,1/1/1887,1/1/1937,0.15,25
30983,AMONTILLADO SHERRY,31,32,1/1/1887,1/1/1937,0.2,2.5
632,FLANNEL CAKES,28,28,1/1/1889,1/1/1937,0.1,0.3
7051,ENGLISH PLUM PUDDING BRANDY SAUCE,68,68,1/1/1889,1/1/1937,0.1,30
17505,CALFS FOOT JELLY,20,20,1/1/1889,1/1/1937,0.2,25
82,LOBSTER BROILED MAITRE DHOTEL,27,27,1/1/1889,1/1/1937,0.3,0.9
7714,LONG ISLAND BROOK TROUT,16,16,1/1/1889,1/1/1937,0.5,75
21284,BONED CHICKEN,11,11,1/1/1892,1/1/1937,0.05,0.6
12832,PULL BREAD,34,34,1/1/1892,1/1/1937,0.1,0.15
5967,RUSSIAN CAVIAR ON TOAST,41,41,1/1/1892,1/1/1937,0.25,25
22013,CALFS HEAD A LA VINAIGRETTE,19,19,1/1/1892,1/1/1937,0.35,2.65
67423,RICE A LA CREOLE,12,12,1/1/1892,1/1/1937,0.4,0.4
43845,ONIONS IN CREAM,10,10,1/1/1893,1/1/1937,0.1,0.35
15186,CONSOMME SPAGHETTI,9,9,1/1/1893,1/1/1937,0.15,0.35
11,GREEN TURTLE CLEAR,157,157,1/1/1893,1/1/1937,0.25,60
42885,BAKED BLUEFISH A LITALIENNE,8,8,1/1/1893,1/1/1937,0.3,0.7
18330,HARICORTS VERTS NOUVEAUX,13,13,1/1/1893,1/1/1937,0.3,30
42873,POACHED PLAIN,13,13,1/1/1893,1/1/1937,0.5,75
67823,KIRSCH SHERBET,7,7,1/1/1895,1/1/1937,0.2,0.6
22260,FISH BALLS WITH BACON,7,7,1/1/1895,1/1/1937,0.3,0.3
47621,PIE DE RHUBARBRE,5,5,1/1/1896,1/1/1937,0.1,0.1
25593,POTATO SALAD,16,16,1/1/1896,1/1/1937,0.1,0.35
35373,POLAND SPARKLING,5,5,1/1/1896,1/1/1937,0.2,40
73191,CHARTREUSE,2,2,1/1/1896,1/1/1937,0.3,0.3
2238,PORTERHOUSE,41,43,1/1/1896,1/1/1937,0.4,3
27073,CHICKEN SANDWICH,13,13,1/1/1897,1/1/1937,0.15,0.3
13437,CUP OF CHOCOLATE,19,19,1/1/1898,1/1/1937,0.05,20
14164,EGGS FRIED WITH BACON,11,11,1/1/1898,1/1/1937,0.3,0.5
28415,DOMESTIC CHEESE,11,11,1/1/1899,1/1/1937,0.07,0.75
20851,MARMALADE DUNDEE,11,11,1/1/1899,1/1/1937,0.1,0.25
39018,TOMATEN STEW,7,7,1/1/1899,1/1/1937,0.1,0.4
62024,PORK AND BEANS BOSTON STYLE,5,5,1/1/1899,1/1/1937,0.1,0.45
79212,ASSORTED AND FANCY CAKES,21,21,1/1/1899,1/1/1937,0.15,0.2
58027,CALFS LIVER AND ONIONS,6,6,1/1/1899,1/1/1937,0.15,0.45
14193,OMELETTES PARSLEY,37,37,1/1/1899,1/1/1937,0.2,30
33298,FANCY FORM ICE CREAM,18,18,1/1/1899,1/1/1937,0.25,0.35
25186,CUP ST JACQUES,10,10,1/1/1899,1/1/1937,0.25,0.4
22911,ROLL JAM POUNDING,8,8,1/1/1899,1/1/1937,0.3,0.5
4615,OYSTERS FRIED IN CRUMBS,16,16,1/1/1899,1/1/1937,0.3,0.6
12563,OMELETTE SPANISH,8,8,1/1/1899,1/1/1937,0.4,0.5
22404,CHAT LESPINGLET,8,9,1/1/1899,1/1/1937,0.4,0.65
21678,PORTERHOUSE FOR TWO,15,15,1/1/1899,1/1/1937,0.75,125
82788,TERRAPIN BALTIMORE,11,12,1/1/1899,1/1/1937,2.5,4
26188,SMALL BLACK,4,4,1/1/1900,1/1/1937,0.05,0.05
7768,SAVOY CABBAGE,16,16,1/1/1900,1/1/1937,0.05,0.15
38736,CREAM OF BOSTON BEAN SOUP,31,33,1/1/1900,1/1/1937,0.05,0.25
70472,SWEET POTATOES FRIED,4,4,1/1/1900,1/1/1937,0.1,0.1
61857,RICE WITH MILK,4,4,1/1/1900,1/1/1937,0.1,0.1
321,TEA COFFEE AND COCOA,42,42,1/1/1900,1/1/1937,0.1,0.1
57862,PUREE OF LIMA BEANS,8,8,1/1/1900,1/1/1937,0.1,0.4
48465,WHITE ROCK PINT,6,6,1/1/1900,1/1/1937,0.12,0.6
15514,ASPERGES DARGENTEUIL SAUCE VIERGE,7,7,1/1/1900,1/1/1937,0.15,0.2
26345,APRICOT TARTLETS,4,4,1/1/1900,1/1/1937,0.15,0.25
38807,POTATOES STEWED IN CREAM,4,4,1/1/1900,1/1/1937,0.15,0.25
2700,HIGH BALL SCOTCH,6,6,1/1/1900,1/1/1937,0.15,0.3
2920,PARSNIPS,4,4,1/1/1900,1/1/1937,0.15,0.35
21490,CONSOMME MACEDOINE,13,13,1/1/1900,1/1/1937,0.15,0.4
4525,SWEET POTATOESGRILLED,50,52,1/1/1900,1/1/1937,0.15,0.4
16761,RICKEY,8,8,1/1/1900,1/1/1937,0.15,0.6
43819,COGNAC PONY,2,2,1/1/1900,1/1/1937,0.15,0.8
22490,COFFEE OR TEA PER POT,5,5,1/1/1900,1/1/1937,0.2,0.25
19113,CHICKEN BROTH AND RICE,3,3,1/1/1900,1/1/1937,0.25,0.25
28323,PLOMBIERE ICE CREAM,3,3,1/1/1900,1/1/1937,0.25,0.25
80631,POTATOES CROQUETTES,8,8,1/1/1900,1/1/1937,0.25,0.3
72423,CELERY AU GRATIN,4,4,1/1/1900,1/1/1937,0.25,0.4
17921,SIRLOIN OF BEEF TOMATO SAUCE,9,9,1/1/1900,1/1/1937,0.25,0.4
35805,SUNNY BROOK,3,3,1/1/1900,1/1/1937,0.25,0.5
22133,POSTUM CEREAL COFFEE POT,21,22,1/1/1900,1/1/1937,0.25,0.6
12241,CALIFORNIA ZINFANDEL,8,8,1/1/1900,1/1/1937,0.25,0.75
7644,FRIED SCALLOPS BACON,38,40,1/1/1900,1/1/1937,0.25,60
20757,FRIED BARRACUDA,3,3,1/1/1900,1/1/1937,0.3,0.3
52407,CARROTS A LA CREME,4,4,1/1/1900,1/1/1937,0.3,0.3
71738,OMELET HAM OR BACON,3,3,1/1/1900,1/1/1937,0.3,0.4
2487,QUART,4,4,1/1/1900,1/1/1937,0.3,0.5
15566,EGGS WITH TOMATOES,15,15,1/1/1900,1/1/1937,0.3,0.6
20194,OMELET MUSHROOMS,12,12,1/1/1900,1/1/1937,0.3,0.9
58789,CLUB SODA,2,2,1/1/1900,1/1/1937,0.35,0.35
51627,OMELETTE OYSTERS,2,2,1/1/1900,1/1/1937,0.35,0.5
34961,ESCALLOPED OYSTERS,4,4,1/1/1900,1/1/1937,0.35,0.6
34962,OYSTERS FANCY ROAST,3,3,1/1/1900,1/1/1937,0.35,0.7
34634,KENNEBEC SALMON MAYONNAISE,4,4,1/1/1900,1/1/1937,0.35,1
71737,OMELETTE ASPARAGUS TIPS,5,5,1/1/1900,1/1/1937,0.4,0.5
13994,BROILED POMPANO LEMON BUTTER,4,4,1/1/1900,1/1/1937,0.45,0.45
8429,OMELETTES KIDNEYS,7,7,1/1/1900,1/1/1937,0.45,0.65
49571,NEW ASPARAGUS HOLLANDAISE,7,7,1/1/1900,1/1/1937,0.5,0.7
15603,LOBSTER SAUTE BORDELAISE,8,8,1/1/1900,1/1/1937,0.5,0.9
12225,ENTRECOTE A LA BORDELAISE,11,11,1/1/1900,1/1/1937,0.5,50
80346,TOMATOES STUFFED WITH CUCUMBERS,4,4,1/1/1900,1/1/1937,0.6,0.6
35570,SAUTERNES BARTON GUESTIER,7,7,1/1/1900,1/1/1937,0.75,3.5
2050,PORTERHOUSE DOUBLE,20,20,1/1/1900,1/1/1937,1,2
15807,PHEASANTS,57,67,1/1/1900,1/1/1937,3,5
47338,COLD CONSOMME IN CUP,3,3,1/1/1901,1/1/1937,0.15,0.15
21104,YOUNG AMERICAN,4,4,1/1/1901,1/1/1937,0.15,0.15
70093,PRUNES WITH CREAM,7,7,1/1/1901,1/1/1937,0.15,0.15
29601,BROILED ROCK COD,4,4,1/1/1901,1/1/1937,0.3,0.5
54614,CALFS HEAD A LA FINANCIERE,3,3,1/1/1901,1/1/1937,0.5,0.5
67160,GRAPEFRUIT WHOLE,4,4,1/1/1905,1/1/1937,0.15,0.4
54140,EDAMER,2,2,1/1/1905,1/1/1937,0.25,0.25
67981,GREEN TURTLE IN CUP,9,9,1/1/1905,1/1/1937,0.3,0.5
68100,BOMBE ALHAMBRA,3,3,1/1/1905,1/1/1937,0.4,0.4
76275,SORBET A LA HERMAN,5,5,1/1/1905,1/1/1937,0.4,0.4
6443,GUINEA CHICK,67,68,1/1/1905,1/1/1937,1,200
20216,LAMB CUTLET,2,2,1/1/1906,1/1/1937,0.25,0.25
71117,PUREE OF SPLIT PEAS WITH CROUTONS,9,9,1/1/1906,1/1/1937,0.3,0.5
72716,CONSOMME CON CROSTINI,5,5,1/1/1906,1/1/1937,0.3,0.6
81231,SAUCISSON DE BOLOGNE,5,5,1/1/1906,1/1/1937,0.4,0.4
69902,GINGER CAKE,4,4,1/1/1907,1/1/1937,0.05,0.15
70037,BROWNED POTATOES,2,2,1/1/1907,1/1/1937,0.1,0.3
68429,GIN HIGH BALL,2,2,1/1/1907,1/1/1937,0.15,0.25
68449,GINGER ALE IMPORTED,11,11,1/1/1907,1/1/1937,0.2,0.45
69039,ICE COLD SODA,2,2,1/1/1907,1/1/1937,0.35,0.6
82794,CONSOMME EXCELSIOR,14,16,1/1/1907,1/1/1937,0.4,0.45
51877,SANDEMAN CO PORT,1,1,1/1/1937,1/1/1937,0.2,0.2
28810,SHANGHAI,1,1,1/1/1937,1/1/1937,0.25,0.25
70175,HARMONY SHERRY,4,4,1/1/1854,1/1/1938,0.6,2
2726,IMP CHAMPAGNE CIDER GERMAN,117,117,1/1/1856,1/1/1938,0.1,35
20897,PINEAPPLES,49,50,1/1/1859,1/1/1938,0.2,0.25
9201,PATE DE GIBIER,22,22,1/1/1864,1/1/1938,0.7,1
6464,SOUP JULIENNE,145,146,1/1/1865,1/1/1938,0.1,0.45
27335,PALE SHERRY,19,20,1/1/1865,1/1/1938,0.1,3
867,OYSTERS PATTIES,174,179,1/1/1865,1/1/1938,0.1,50
24724,TOMATOES FARCIE,66,66,1/1/1880,1/1/1938,0.35,35
2404,FRENCH PUFFS,34,34,1/1/1882,1/1/1938,0.05,0.4
22860,DINDONNEAU ROTS,28,28,1/1/1882,1/1/1938,0.1,0.5
1086,POTATOES BERMUDA,254,255,1/1/1882,1/1/1938,0.1,30
3147,VEAL CUTLETS PLAIN,43,43,1/1/1882,1/1/1938,0.15,25
69875,SOUP TOMATO WITH RICE,13,13,1/1/1883,1/1/1938,0.1,0.5
8552,FRUITS ASSORTED,66,66,1/1/1883,1/1/1938,0.15,40
39015,SWEET PICKLE,3,3,1/1/1884,1/1/1938,0.1,0.1
4534,STEAK PORTERHOUSE EXTRA,80,81,1/1/1884,1/1/1938,1.25,4.5
20810,CHICKEN BROILED WHOLE,24,25,1/1/1887,1/1/1938,0.6,1.5
9668,PIPER HEIDSIECK SEC,44,44,1/1/1888,1/1/1938,1.4,4.5
2283,ANGEL CAKE,73,74,1/1/1889,1/1/1938,0.05,0.5
2576,TEA PER CUP,81,83,1/1/1889,1/1/1938,0.05,10
2579,COCOA PER CUP,108,108,1/1/1889,1/1/1938,0.05,15
18727,VEAL CUTLETS MILANAISE,5,5,1/1/1889,1/1/1938,0.15,1.25
35751,HALIBUT FRIED,11,11,1/1/1889,1/1/1938,0.2,0.7
1793,CHICKEN BROILED WHOLE,15,15,1/1/1889,1/1/1938,0.6,2.5
8608,JARDINIERE,17,17,1/1/1890,1/1/1938,0.15,25
20110,SORBET AU RHUM,27,27,1/1/1890,1/1/1938,0.2,0.4
25914,SALAD ROMAINE,27,30,1/1/1890,1/1/1938,0.35,0.6
48159,PINEAPPLE,3,3,1/1/1892,1/1/1938,0.05,0.15
4840,APPLE PIE,16,16,1/1/1892,1/1/1938,0.05,0.15
68263,CALIFORNIA APPLES ORANGES,9,9,1/1/1892,1/1/1938,0.1,0.25
24649,GIGOT DAGNEAU,8,8,1/1/1892,1/1/1938,0.3,0.5
12670,CLAMS ROAST,20,20,1/1/1892,1/1/1938,0.3,40
79121,IRROY BRUT,7,7,1/1/1892,1/1/1938,1.75,4
15255,FRENCH PANCAKES WITH JELLY,5,5,1/1/1893,1/1/1938,0.3,0.75
688,OMELETTE SPANISH,5,5,1/1/1894,1/1/1938,0.5,0.55
15561,HUCKLEBERRIES,38,39,1/1/1895,1/1/1938,0.2,0.6
55810,PIPER HEIDSIECK BRUT EXTRA,7,7,1/1/1895,1/1/1938,1.4,7.5
55941,VOLAUVENT A LA REINE,3,3,1/1/1895,1/1/1938,1.5,1.5
13277,LETTUCE WITH FRENCH DRESSING,14,15,1/1/1896,1/1/1938,0.1,0.45
68681,APRICOT PUDDING,6,6,1/1/1896,1/1/1938,0.2,0.5
5411,MELTON MOWBRAY PIE,10,10,1/1/1896,1/1/1938,2.85,2.85
2293,SORBET AU MARASCHINO,8,8,1/1/1897,1/1/1938,0.15,0.35
3889,CHICOREE,31,31,1/1/1897,1/1/1938,0.15,60
12250,DOGS HEAD,21,21,1/1/1897,1/1/1938,0.2,2.4
8363,PORK CHOPS PLAIN,24,24,1/1/1899,1/1/1938,0.2,40
80312,MIXED COMPOT,3,3,1/1/1899,1/1/1938,0.25,0.25
14020,BEECHNUT HAM,14,14,1/1/1899,1/1/1938,0.25,0.4
18003,RADISHES SALAD,5,5,1/1/1900,1/1/1938,0.05,0.05
6924,COFFEE OR TEA PER CUP,2,2,1/1/1900,1/1/1938,0.05,0.2
8277,BASSS ALE ON DRAUGHT PER GLASS,5,5,1/1/1900,1/1/1938,0.1,0.1
32057,EGGS BOILED TWO,13,13,1/1/1900,1/1/1938,0.1,0.2
35327,ORANGES 1,6,6,1/1/1900,1/1/1938,0.1,0.3
44617,BOSTON BAKED BEANS WITH HAM,5,5,1/1/1900,1/1/1938,0.1,0.45
22417,LAMB SANDWICH,7,7,1/1/1900,1/1/1938,0.1,0.8
13910,PEAR COMPOT,3,3,1/1/1900,1/1/1938,0.15,0.15
51468,SPRING ONIONS SALAD,3,3,1/1/1900,1/1/1938,0.15,0.25
61991,CONSOMME WITH TAPIOCA,9,10,1/1/1900,1/1/1938,0.15,0.4
5210,CLAM BROTH IN CUP,12,13,1/1/1900,1/1/1938,0.15,0.45
44584,HAM AND POTATO SALAD,5,5,1/1/1900,1/1/1938,0.15,0.6
13801,CARROTS A LA VICHY,20,19,1/1/1900,1/1/1938,0.15,3
13065,HASHED BROWN,5,5,1/1/1900,1/1/1938,0.15,15
52523,CONSOMME,2,2,1/1/1900,1/1/1938,0.2,0.2
24173,SOFT SHELL CRABS ON TOAST,3,3,1/1/1900,1/1/1938,0.2,0.2
13464,SCHWEITZER CHEESE,4,4,1/1/1900,1/1/1938,0.2,0.2
10885,CHOCOLATE POT,6,6,1/1/1900,1/1/1938,0.2,0.25
70608,SLICED PINE APPLE,4,4,1/1/1900,1/1/1938,0.2,0.3
49512,HOCK WINE,4,4,1/1/1900,1/1/1938,0.2,0.6
7432,LITTLE NECK CLAMS FRIED,13,14,1/1/1900,1/1/1938,0.2,0.95
70036,POTATOES SPECIAL BAKED,3,3,1/1/1900,1/1/1938,0.25,0.3
34492,CONSOMME WINDSOR,2,2,1/1/1900,1/1/1938,0.25,0.4
27897,MACEDONIE FRUIT,5,5,1/1/1900,1/1/1938,0.25,0.75
3602,CANAPE OF RUSSIAN CAVIAR,6,6,1/1/1900,1/1/1938,0.25,0.75
2338,SCALLOPS AND BACON,28,28,1/1/1900,1/1/1938,0.25,1
28235,NAVETS,24,24,1/1/1900,1/1/1938,0.25,25
25839,PORK CHOPS BREADED,25,25,1/1/1900,1/1/1938,0.25,25
1336,CORNED HAM AND CABBAGE,2,2,1/1/1900,1/1/1938,0.3,0.3
12000,SHREDDED WHEAT BISQUITS,3,3,1/1/1900,1/1/1938,0.3,0.3
59302,LETTUCE AND CUCUMBER SALAD,4,4,1/1/1900,1/1/1938,0.3,0.3
33994,TOMATENSUPPE MIT REIS,7,7,1/1/1900,1/1/1938,0.3,0.4
58465,GINGER PUDDING,9,9,1/1/1900,1/1/1938,0.3,0.5
79966,SALMON STEAK FRIED,3,3,1/1/1900,1/1/1938,0.3,0.7
56765,SALMON STEAKS BROILED,6,6,1/1/1900,1/1/1938,0.3,0.7
12144,BACON BROILED WITH EGGS,10,10,1/1/1900,1/1/1938,0.3,0.75
3323,FOIEGRAS,7,7,1/1/1900,1/1/1938,0.3,295
10769,LOBSTER SALAD FOR,3,3,1/1/1900,1/1/1938,0.35,0.35
34958,OMELET WITH PEACHES,3,3,1/1/1900,1/1/1938,0.35,0.4
71347,SMOKED FINNAN HADDIE,4,4,1/1/1900,1/1/1938,0.35,0.8
48725,OMELETTES PLAIN,15,15,1/1/1900,1/1/1938,0.4,0.4
19822,COLD WESTPHALIA HAM,20,20,1/1/1900,1/1/1938,0.4,1.4
13211,MORUE A LA CREME,2,2,1/1/1900,1/1/1938,0.4,1.6
44030,BROILED CHICKEN ON TOAST HALF,6,6,1/1/1900,1/1/1938,0.4,50
81041,MUSHROOMS SAUTE,2,2,1/1/1900,1/1/1938,0.5,0.65
4095,LOBSTERS BROILED WHOLE,13,13,1/1/1900,1/1/1938,0.5,2
17090,SPRING CHICKEN FRIED A LA MARYLAND,8,8,1/1/1900,1/1/1938,0.5,90
27801,CEPES SAUTE,4,4,1/1/1900,1/1/1938,0.6,0.8
54661,SWEETBREADS EN BROCHETTE,4,4,1/1/1900,1/1/1938,0.6,0.9
5079,LOBSTER A LA CREOLE,6,6,1/1/1900,1/1/1938,0.75,1.25
47545,RAVIOLIS,2,2,1/1/1900,1/1/1938,1.5,1.5
58855,CURRIED LAMB RICE,4,4,1/1/1900,1/1/1938,2.25,2.25
32692,STRAWBERRY CREAM,2,2,1/1/1901,1/1/1938,0.1,0.1
1163,INDIAN,4,4,1/1/1901,1/1/1938,0.1,0.1
67470,NEW BERMUDA POTATOES RISSOLE,6,6,1/1/1901,1/1/1938,0.1,0.25
28514,CLAM,13,14,1/1/1901,1/1/1938,0.1,40
8577,WHITE ROCK PINTS,5,5,1/1/1901,1/1/1938,0.2,0.4
5226,BOSTON COOLER,17,18,1/1/1901,1/1/1938,0.2,0.6
38583,IMPORTED STOUT,4,4,1/1/1901,1/1/1938,0.25,0.5
40838,WITH HAM OR BACON,2,2,1/1/1901,1/1/1938,0.25,0.55
5803,WINDSOR,9,10,1/1/1901,1/1/1938,0.25,0.75
21342,YOUNG TURKEY CRANBERRY SAUCE,4,4,1/1/1901,1/1/1938,0.35,0.35
64778,BOMBE WASHINGTON,3,3,1/1/1901,1/1/1938,0.4,0.4
29197,BOILED SALMON EGG SAUCE,2,2,1/1/1901,1/1/1938,0.75,0.75
21101,SALMON STEAKS BROILED,3,3,1/1/1901,1/1/1938,0.85,0.85
19409,PIESPORTER GOLDTROFCHEN,3,3,1/1/1901,1/1/1938,1.5,3
54099,PLAIN FIZZ,2,2,1/1/1905,1/1/1938,0.15,0.25
54110,GIN CRUSTA,2,2,1/1/1905,1/1/1938,0.25,0.25
54108,BRANDY CRUSTA,3,3,1/1/1905,1/1/1938,0.4,0.4
77105,CHOUXFLEURS POLONAISE,8,8,1/1/1905,1/1/1938,0.4,75
12591,A MARTINI,3,3,1/1/1906,1/1/1938,0.25,0.25
71360,CAPE COD OYSTERS ON HALF SHELL,8,11,1/1/1906,1/1/1938,0.3,0.3
79703,CONSOMME MARIE LOUISE,2,2,1/1/1906,1/1/1938,0.35,0.6
5330,NORMANDIE,4,4,1/1/1906,1/1/1938,0.4,0.75
18666,CHICKEN FRIED WHOLE,4,4,1/1/1906,1/1/1938,0.6,1.6
25882,GIBSON COCKTAIL,9,9,1/1/1907,1/1/1938,0.25,0.25
54007,CHOW MEIN,6,9,1/1/1907,1/1/1938,0.3,1.1
82006,SAND DABS MEUNIERE,2,2,1/1/1907,1/1/1938,0.4,0.7
78719,BROILED CHICKEN ON TOAST HALF,2,2,1/1/1907,1/1/1938,0.4,0.9
8855,CURACO,37,37,1/1/1852,1/1/1939,0.1,5
33352,CELERY PLAIN,14,13,1/1/1858,1/1/1939,0.1,0.35
375,PUREE OF TOMATOES,104,105,1/1/1866,1/1/1939,0.1,0.4
19817,COLD SPRING LAMB,22,22,1/1/1873,1/1/1939,0.3,1.1
1047,ROAST CAPON,99,99,1/1/1880,1/1/1939,0.75,6
19885,BURGUNDY BEAUNE,13,13,1/1/1881,1/1/1939,0.45,3
5548,ENGLISH BEEF SOUP,45,46,1/1/1882,1/1/1939,0.05,10
6313,CONSOMME VERMICELLI,50,51,1/1/1882,1/1/1939,0.05,35
20905,COLD BEEF TONGUE,42,43,1/1/1883,1/1/1939,0.25,0.9
12142,HAM BROILED WITH EGGS,16,16,1/1/1887,1/1/1939,0.35,0.75
72958,ST JULIEN RED BORDEAUX,15,15,1/1/1888,1/1/1939,0.35,2
139,MILK ROLLS,49,49,1/1/1889,1/1/1939,0.01,0.1
26113,CHAMPAGNE G H MUMM,26,26,1/1/1889,1/1/1939,0.25,0.5
29402,ASPARAGUS HOLLANDAISE SAUCE,21,21,1/1/1889,1/1/1939,0.4,40
1325,OYSTERS HALF SHELL,20,21,1/1/1890,1/1/1939,0.15,10
3231,ROLLED OATMEAL AND CREAM,60,61,1/1/1891,1/1/1939,0.1,20
20843,TEA YOUNG HYSON POT,3,3,1/1/1892,1/1/1939,0.1,0.25
9874,APPLE DUMPLINGS HARD SAUCE,16,16,1/1/1892,1/1/1939,0.1,0.4
15123,POTATO SALAD,46,46,1/1/1892,1/1/1939,0.1,0.45
266,BOX STEW,90,95,1/1/1892,1/1/1939,0.2,40
19048,FRIED OYSTER CRABS ON TOAST,3,3,1/1/1892,1/1/1939,0.3,0.4
47354,COLD SMOKED BEEF TONGUE,35,35,1/1/1892,1/1/1939,0.3,0.7
17990,ENGLISH BLOATERS,9,9,1/1/1892,1/1/1939,0.35,0.5
3751,LOBSTER SAUTE A LA NEWBURG,41,41,1/1/1892,1/1/1939,0.35,1.4
1165,SOUPS CUP OF CONSOMME,36,37,1/1/1893,1/1/1939,0.1,0.25
3802,GREEN CORN ON COB,94,95,1/1/1893,1/1/1939,0.1,0.4
51107,CREAM OF CHICKEN A LA REINE,7,7,1/1/1893,1/1/1939,0.15,0.3
5641,CORNED BEEF HASH WITH POACHED EGG,13,13,1/1/1893,1/1/1939,0.15,0.5
29242,ROMAN SALAD,17,17,1/1/1894,1/1/1939,0.1,10
1117,SCALLOPS,66,66,1/1/1894,1/1/1939,0.25,1.25
3601,BLACK BASS,23,23,1/1/1894,1/1/1939,0.3,65
54797,OLOROSO SHERRY,28,28,1/1/1895,1/1/1939,0.2,4
27143,MEDOC SUPERIEUR,10,10,1/1/1895,1/1/1939,0.65,1.5
48376,FILLES DE BOUEF SAUCE TOMATE CONDE,11,11,1/1/1895,1/1/1939,2,2
34617,GERVAISE CHEESE,69,71,1/1/1896,1/1/1939,0.1,0.3
18434,ONIONS BOILED IN CREAM,65,67,1/1/1896,1/1/1939,0.1,0.5
73228,CREAM OF NEW PEAS,6,6,1/1/1896,1/1/1939,0.35,0.4
947,SARDELLES,80,80,1/1/1897,1/1/1939,0.3,0.65
3623,PATE DE FOIE GRAS,11,11,1/1/1897,1/1/1939,0.5,1
58251,SUGAR PEAS,11,12,1/1/1897,1/1/1939,0.6,0.6
20470,CHICKEN AND HAM PIE,63,71,1/1/1897,1/1/1939,0.6,75
67775,POPPY SEED ROLLS,3,3,1/1/1898,1/1/1939,0.1,0.1
79366,BROILED LOBSTER CHILI SAUCE HALF,18,18,1/1/1898,1/1/1939,0.4,1.2
12958,MERINGUE PANACHE,30,30,1/1/1899,1/1/1939,0.05,15
69283,SPRING VEGETABLES SOUP,5,6,1/1/1899,1/1/1939,0.1,0.2
9295,CONSOMME WITH RICE,9,11,1/1/1899,1/1/1939,0.1,0.25
70027,COFFEE MOUSEE,6,6,1/1/1899,1/1/1939,0.15,0.4
11963,OYSTERS FRIED,7,7,1/1/1899,1/1/1939,0.35,0.65
44589,CONSOMME EN CUPS,4,4,1/1/1900,1/1/1939,0.1,0.3
71982,RHODE ISLAND CLAM CHOWDER,4,4,1/1/1900,1/1/1939,0.1,0.35
7325,CREAM GLASS,29,31,1/1/1900,1/1/1939,0.1,0.35
24539,IMPORTED PILSNER BEER,11,13,1/1/1900,1/1/1939,0.1,0.5
9736,OXTAIL WITH BARLEY,5,5,1/1/1900,1/1/1939,0.15,0.2
9076,COCKTAILS MARTINI,45,45,1/1/1900,1/1/1939,0.15,0.2
16755,FIZZ,2,2,1/1/1900,1/1/1939,0.15,0.25
81415,2 EGGS BOILED,4,4,1/1/1900,1/1/1939,0.15,0.25
81416,2 EGGS FRIED,5,5,1/1/1900,1/1/1939,0.15,0.25
1098,STEAMED CARROTS,13,13,1/1/1900,1/1/1939,0.15,0.35
43826,MAJOR GREY CHUTNEY,2,2,1/1/1900,1/1/1939,0.15,0.4
19426,BLACKBERRIES WITH CREAM,12,12,1/1/1900,1/1/1939,0.15,0.5
2696,VERMOUTH COCKTAIL,35,36,1/1/1900,1/1/1939,0.15,1.25
76302,LA CAROLINA PURITANOS,2,2,1/1/1900,1/1/1939,0.15,6.5
6562,IRISH LAMB STEW DUBLIN STYLE,11,12,1/1/1900,1/1/1939,0.15,7.95
21946,SIERRA CHEESE,24,25,1/1/1900,1/1/1939,0.15,15
40893,STRING BEANS,4,4,1/1/1900,1/1/1939,0.2,0.2
2764,POTATOES STEWED,119,121,1/1/1853,1/1/1920,0.05,0.3
7788,GUINNESS DUBLIN STOUT BOTTLE,22,22,1/1/1865,1/1/1920,0.25,30
13659,WHITE MOUNTAIN CAKE,9,9,1/1/1873,1/1/1920,0.05,0.25
3132,PORTERHOUSE STEAK WITH MUSHROOMS,153,169,1/1/1884,1/1/1920,0.65,5
12850,MENDIANTS,55,57,1/1/1888,1/1/1920,0.15,0.35
17200,MAYONNAISE EXTRA,56,57,1/1/1889,1/1/1920,0.05,0.15
2476,STEAK SIRLOIN WITH ONIONS,155,158,1/1/1889,1/1/1920,0.3,110
45102,CHICKEN GUMBO BARCELONE,9,9,1/1/1891,1/1/1920,0.15,0.5
42468,TENDERLOIN STEAK PLAIN OR WITH ONIONS,41,41,1/1/1892,1/1/1920,0.1,2.5
7718,SHAD,61,61,1/1/1892,1/1/1920,0.2,55
6669,DOUBLE PORTERHOUSE STEAK,14,14,1/1/1892,1/1/1920,1.75,6.5
16609,BLACKBERRIES AND CREAM,35,41,1/1/1893,1/1/1920,0.1,15
3795,SEA BASS SAUTE MEUNIERE,42,44,1/1/1893,1/1/1920,0.3,0.9
25777,CHATEAUBRIANT WITH MUSHROOMS,11,11,1/1/1893,1/1/1920,1.45,4.25
12028,MINCE PIE COLD,17,17,1/1/1894,1/1/1920,0.05,0.3
2035,BROILED,42,46,1/1/1894,1/1/1920,0.15,60
4474,HALF,13,30,1/1/1895,1/1/1920,0.1,2.75
26080,TERRAPIN MARYLAND,15,16,1/1/1895,1/1/1920,0.65,2
31057,CALFS HEAD A LA FINANCIERE,4,4,1/1/1896,1/1/1920,0.45,0.95
27669,KINGFISH SAUTE MEUNIERE,7,7,1/1/1896,1/1/1920,0.75,0.9
12014,ASPARAGUS COLD,7,7,1/1/1897,1/1/1920,0.2,0.6
14633,SWEET CAPORAL,16,16,1/1/1898,1/1/1920,0.05,15
28316,SALADS COLD SLAW,35,35,1/1/1898,1/1/1920,0.1,0.3
79113,FRUIT JELLIES,3,3,1/1/1898,1/1/1920,0.15,0.25
